name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2007-04-01T18:00:00,16,16,4.9,47.69,0,0,,,,35.3,20.1,72,1021,29.7,15.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-01T19:00:00,15.2,15.2,6.3,55.02,0,0,,,,35.3,19.2,80,1021,19.7,11.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-01T20:00:00,14.5,14.5,7.3,62.22,0,0,,,,29.7,14.9,80,1022,19.7,9.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-01T21:00:00,13.4,13.4,7.3,66.25,0,0,,,,31.7,15.3,94,1022.8,15.8,8.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-01T22:00:00,12.6,12.6,7.6,71.77,0,0,,,,29.5,12.1,75,1022.3,10.9,8.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-01T23:00:00,12.2,12.2,7.4,72.52,0,0,,,,22.4,9,75,1023,15.8,8.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T00:00:00,11.8,11.8,7.2,73.27,0,0,,,,18.4,11.9,74,1023,11.8,7.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T01:00:00,11.4,11.4,7,74.33,0,0,,,,18.4,11.7,83,1023,0,7.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T02:00:00,10.5,10.5,6.6,76.84,0,0,,,,22.2,8.4,78,1023.4,19.7,8.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T03:00:00,9.9,9,6.3,78.19,0,0,,,,22.3,7.5,61,1023,31.5,9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T04:00:00,10,10,5.9,75.37,0,0,,,,11.2,10.9,72,1023,35.5,9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T05:00:00,9.8,8.7,5.8,76.46,0,0,,,,24,8.1,53,1023,31.5,9.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T06:00:00,9.4,8.3,5.5,76.92,0,0,,,,14.8,7.7,46,1022.8,43.3,11.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T07:00:00,9,7.8,5.1,76.74,0,0,,,,18.4,8.4,52,1022.7,15.8,11.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T08:00:00,9.1,8.1,4.6,73.61,0,0,,,,17.9,7.7,67,1023.5,12.7,11.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T09:00:00,10.2,10.2,4.8,69.16,0,0,,,,19.7,9.2,61,1023.6,4.6,11.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T10:00:00,12.3,12.3,4.9,60.33,0,0,,,,24.7,12,51,1023.6,4.6,11.7,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T11:00:00,14.1,14.1,5,54.32,0,0,,,,22.7,12,53,1023.3,14.3,13.4,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T12:00:00,15.3,15.3,6,53.99,0,0,,,,23.5,9.8,42,1023,30.4,14.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T13:00:00,17.4,17.4,7.2,51.27,0,0,,,,27.1,12.8,58,1023,11.9,14.5,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T14:00:00,18.4,18.4,6.5,45.77,0,0,,,,29.5,13.1,59,1022,5.1,14.8,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T15:00:00,19.1,19.1,5,39.54,0,0,,,,31,9.8,68,1021.6,4.2,15.5,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T16:00:00,19.5,19.5,5.8,40.59,0,0,,,,29.5,12.8,35,1021,4.2,15.2,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T17:00:00,19.1,19.1,5.6,41.31,0,0,,,,26.4,15,59,1020,12.3,15.8,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T18:00:00,18,18,5.2,43.12,0,0,,,,32.9,15.9,33,1019.5,27.7,19.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-02T19:00:00,18,18,4.7,41.36,0,0,,,,35.3,15.7,42,1019,3.9,15.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T20:00:00,16.7,16.7,4,42.73,0,0,,,,31.2,15.7,40,1019.3,5.8,19.7,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T21:00:00,15.7,15.7,3.6,44.41,0,0,,,,25.9,14.4,37,1019.3,3.9,17,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T22:00:00,14.8,14.8,3.9,47.98,0,0,,,,25.9,14.6,20,1020,11.8,16.4,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-02T23:00:00,14.2,14.2,4.6,52.56,0,0,,,,28.1,14,18,1019.7,3.9,15.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T00:00:00,13.3,13.3,4.1,53.94,0,0,,,,29.5,14.5,18,1019,3.9,13,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T01:00:00,12.1,12.1,4.1,58.31,0,0,,,,22.3,8.8,17,1019,3.9,12.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T02:00:00,11.3,11.3,4.3,61.97,0,0,,,,21.9,11.3,10,1018.3,0,12.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T03:00:00,10.9,10.9,4,62.61,0,0,,,,,11.6,17,1018,0,11.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-03T04:00:00,10.4,10.4,3.5,62.59,0,0,,,,22.3,11.6,8,1018,0,13.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-03T05:00:00,9.9,8.3,3.5,64.7,0,0,,,,24.5,11.2,1,1018,0,11.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T06:00:00,9.3,7.1,3.1,65.24,0,0,,,,25.6,15,8,1018,7.4,9.9,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T07:00:00,8.9,6.6,3,66.61,0,0,,,,29.5,14.6,8,1017.4,25.4,9.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T08:00:00,8.2,4.9,3.9,74.15,0,0,,,,37.9,21.9,7,1018.4,1.9,5,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-03T09:00:00,8.1,4.7,3.7,73.69,0,0,,,,35.6,22.8,2,1018.3,0,4.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T10:00:00,9,6.2,3.3,67.34,0,0,,,,39.2,19.8,9,1018.6,0,5.2,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-03T11:00:00,10.2,10.2,3.2,61.93,0,0,,,,36.3,19.8,9,1018.4,0.7,6.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T12:00:00,11.5,11.5,3.9,59.89,0,0,,,,32.3,19.8,2,1018.3,0.7,6.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T13:00:00,12,12,3.7,56.94,0,0,,,,35.6,22.8,354,1017.2,2.2,7.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T14:00:00,13.3,13.3,3.7,52.41,0,0,,,,39.6,16.8,1,1018,33,8.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-03T15:00:00,13.6,13.6,3.8,51.46,0,0,,,,39.2,21,11,1016.4,35.4,9.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T16:00:00,13.4,13.4,3,49.18,0,0,,,,42.8,26.4,360,1016.9,36.1,11.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T17:00:00,13,13,2.8,49.87,0,0,,,,46.1,23.5,359,1016.9,30.1,11.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-03T18:00:00,12.4,12.4,2.5,50.8,0,0,,,,53.6,27.3,4,1016.2,55.8,13.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T19:00:00,10.4,10.4,2.7,58.74,0,0,,,,61.2,26.6,9,1016.6,94.2,14.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T20:00:00,9.7,6.7,2.9,62.9,0,0,,,,46.4,23.1,10,1016.6,91.4,23.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-03T21:00:00,8.8,4.9,0.7,57.21,0,0,,,,53.6,30.8,8,1017.3,96.1,31.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-03T22:00:00,7.9,4.2,0.1,57.79,0,0,,,,61.2,26,10,1017.6,92,31.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-03T23:00:00,7.1,3.3,-0.6,57.96,0,0,,,,49.4,24,9,1017.4,49.8,24.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T00:00:00,6.5,2.2,0.7,66.49,0,0,,,,50,28.8,10,1018,42.1,20.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T01:00:00,6.7,3.3,1.9,71.55,0,0,,,,,19.1,9,1018,51.7,20.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T02:00:00,6,2.4,2.1,75.97,0,0,,,,42.2,19.5,359,1018,29.6,17.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T03:00:00,5.5,1.9,1.9,77.43,0,0,,,,35.3,19.1,360,1017.3,29.6,20,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T04:00:00,5.2,1.1,1.7,77.96,0,0,,,,42.5,22.3,9,1017.3,29.6,20.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T05:00:00,4.7,0.1,1.4,79.42,0,0,,,,47.3,25.1,10,1016.9,49.7,15.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T06:00:00,4.4,0.4,1.1,78.97,0,0,,,,42.5,19.7,10,1016.9,35.9,15.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T07:00:00,4,-0.8,0.8,79.48,0,0,,,,50,25,10,1016.6,13.4,14.4,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T08:00:00,4.3,-0.2,0.7,77.42,0,0,,,,45.4,23.1,11,1016.6,6.3,13,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T09:00:00,4.8,0.1,0.3,72.9,0,0,,,,50,26.7,12,1016.6,15.2,13.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T10:00:00,6.5,2.6,-0.1,62.45,0,0,,,,46.4,23.8,21,1016.9,30,18.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T11:00:00,8.2,4.4,-0.7,53.51,0,0,,,,56.6,27.4,28,1016.9,13.9,14.6,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T12:00:00,9.1,5.6,-1.2,48.33,0,0,,,,50.7,28.4,21,1017.2,16.8,14.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T13:00:00,10.1,10.1,-0.8,46.79,0,0,,,,57.6,27.2,22,1017.2,33,14.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T14:00:00,10.8,10.8,-1.7,41.6,0,0,,,,54.5,25,22,1016.5,15.4,15.1,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T15:00:00,11.1,11.1,-2.5,38.51,0,0,,,,54.3,31.8,28,1016.3,13.1,15.1,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T16:00:00,11.9,11.9,-2,37.84,0,0,,,,54,27.5,29,1016.3,11.6,14.7,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T17:00:00,12,12,-1.6,38.75,0,0,,,,53.7,30.2,38,1015.9,10,15.1,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T18:00:00,12.1,12.1,-1.8,38.16,0,0,,,,61.2,27.3,29,1016.3,6.1,28,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T19:00:00,11.7,11.7,-2.1,38.06,0,0,,,,,27,30,1016.3,0,33.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T20:00:00,10.7,10.7,-1.7,41.83,0,0,,,,46.4,23.7,15,1016.9,0,24.2,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T21:00:00,10,10,-1.9,43.12,0,0,,,,42.5,19.2,21,1017.3,3.9,36.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-04T22:00:00,9.5,7.1,-1.5,46.25,0,0,,,,38.9,16.7,21,1018.3,3.9,25.1,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-04T23:00:00,8.8,6.2,-1.9,47.11,0,0,,,,31.9,16.6,21,1019,3.9,27,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T00:00:00,8.2,5.7,-2.2,47.93,0,0,,,,35.3,15.5,28,1019.4,3.9,40,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T01:00:00,7.7,5.1,-2.2,49.53,0,0,,,,31.7,15.5,12,1019.8,0,40,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T02:00:00,7.1,4.9,-2.1,51.8,0,0,,,,29.2,12,17,1019.8,15.8,31.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T03:00:00,6.6,3.9,-2.2,53.32,0,0,,,,31.7,14,12,1020,23.6,33.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T04:00:00,6.1,3.2,-2.1,55.57,0,0,,,,29.5,14.7,11,1020,19.7,31.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T05:00:00,5.5,2.9,-2,58.78,0,0,,,,22.5,11.8,10,,80,28.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T06:00:00,4.9,2.9,-2,61.19,0,0,,,,25.9,8.7,18,1020,35.5,26,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T07:00:00,4.5,1.8,-1.7,64.12,0,0,,,,22.3,11.2,1,1020.3,22.5,11.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T08:00:00,4.7,2,-1.1,66.21,0,0,,,,21.7,11.5,7,1020.6,88.1,11.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T09:00:00,5.2,2.6,-0.7,65.39,0,0,,,,,11.6,11,1021,88.8,11,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T10:00:00,7.1,4.8,-0.8,57.22,0,0,,,,29.5,11.9,18,1021.3,84.1,15.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T11:00:00,9.6,7.8,0.1,51.69,0,0,,,,22.6,11.9,28,1021.7,89.2,12.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T12:00:00,11.4,11.4,-0.1,45.25,0,0,,,,31.7,16,29,1022,85.8,13,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T13:00:00,13,13,-1.7,36.14,0,0,,,,38.9,19.1,40,1022,80,12.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T14:00:00,14.4,14.4,-1.5,33.46,0,0,,,,34.9,15.8,31,1021,77,13.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T15:00:00,15.5,15.5,-2.5,28.99,0,0,,,,31.7,18.2,40,1021,80,13.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T16:00:00,16,16,-3,27.01,0,0,,,,29.5,12.4,32,1020.4,80.1,27.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T17:00:00,15.9,15.9,-3.2,26.76,0,0,,,,30,18.3,30,1020,88.9,13.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T18:00:00,16.1,16.1,-3.1,26.79,0,0,,,,38.9,15.6,21,1020,86.1,22.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T19:00:00,15.5,15.5,-1.4,31.44,0,0,,,,29.5,15.6,29,1020,35.5,22.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T20:00:00,14.3,14.3,0.9,39.95,0,0,,,,29.5,17.6,10,1020,35.5,26.7,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-05T21:00:00,12.9,12.9,3.3,51.94,0,0,,,,29.5,17.8,11,1020.7,31.5,17.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T22:00:00,12.1,12.1,4.1,58.04,0,0,,,,29.5,14.1,10,1021,31.5,12.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-05T23:00:00,11.7,11.7,4.2,60.39,0,0,,,,27.5,11.3,9,1021.6,0,11.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T00:00:00,11.2,11.2,4.8,64.96,0,0,,,,22.3,13.6,7,1022,19.7,9.6,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T01:00:00,10.6,10.6,5,68.38,0,0,,,,22.3,11.4,360,1022,19.7,9.1,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T02:00:00,10.1,10.1,4.4,67.87,0,0,,,,24.3,11,6,1022,19.7,7.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-06T03:00:00,9.2,8.1,4.3,71.91,0,0,,,,14.8,7.8,358,1022,0,7.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-06T04:00:00,8.6,7.4,4.3,74.21,0,0,,,,14.8,8.3,357,1022,0,7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-06T05:00:00,8.1,6.2,4.3,76.59,0,0,,,,18.1,11,358,1021.4,0,7.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-06T06:00:00,7.7,6.4,4.2,78.73,0,0,,,,14.8,7.4,359,1021.3,0,8.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T07:00:00,7.2,5.2,4.2,81.36,0,0,,,,15.2,10.5,352,1021.7,12.8,8.2,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T08:00:00,7.1,5.8,4.5,83.2,0,0,,,,17.5,7.3,352,1022,26.3,6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T09:00:00,8.4,7.2,4.8,77.98,0,0,,,,15.4,7.9,18,1022.3,14.2,8.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T10:00:00,10.7,10.7,5,67.94,0,0,,,,18.5,8,13,1023,12.8,8.4,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T11:00:00,13.2,13.2,4.6,56,0,0,,,,12.1,4.2,2,1023,13.9,11.2,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-06T12:00:00,14.4,14.4,5,53.19,0,0,,,,15.2,4.5,32,1023,14.7,11.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07150099999"
paris,2007-04-06T13:00:00,16.2,16.2,5.4,48.8,0,0,,,,19,8.1,29,1022.7,44.3,11.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T14:00:00,17.8,17.8,4.8,42.24,0,0,,,,25.6,11.5,30,1022,75,14.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-04-06T15:00:00,18.4,18.4,3.7,37.84,0,0,,,,25.9,11.7,12,1022,72.6,14.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
