name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2007-01-03T04:00:00,5.8,3.2,3.4,84.93,0,0,,0,0,24.8,11.8,258,1033.3,44.1,16.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T05:00:00,5.4,3.7,3.2,85.32,0,0,,0,0,18.4,7.9,256,1032.9,48.3,16.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T06:00:00,5.4,3.5,3.2,85.73,0,0,,0,0,18,8.5,257,1032.9,31.8,10.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T07:00:00,5.4,3.6,3.2,85.65,0,0,,0,0,18.1,8.3,236,1032.9,90,11.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T08:00:00,5.4,3.6,3.2,85.74,0,0,,0,0,17.7,8,233,1032.6,89.6,11.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T09:00:00,5.2,3.4,3,85.61,0,0,,0,0,14.8,7.9,205,1032.9,89.6,11.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T10:00:00,5.5,3.8,3.2,85.36,0,0,,0,0,14.8,7.9,185,1032.2,90.8,13.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T11:00:00,6.2,3.7,3.7,83.62,0,0,,0,0,22.6,12.2,180,1032.1,66.7,15.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T12:00:00,7,4.6,4.3,83.14,0,0,,0,0,26.2,12.5,189,1031.8,67.8,14.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T13:00:00,8,5.8,5.2,82.22,0,0,,0,0,26,12.5,183,1031.4,90,14.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T14:00:00,7.7,5,5.2,84.13,0,0,,0,0,29.7,15.5,199,1030.1,97.4,15.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T15:00:00,7.6,5.3,5.2,84.87,0,0,,0,0,31.5,12.6,201,1029.1,97.4,15.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T16:00:00,7.8,4.8,5.4,85.05,0,0,,0,0,31.9,18.2,200,1028.1,99.3,15.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T17:00:00,7.9,5.2,5.6,85.07,0,0,,0,0,31.7,16.2,190,1027.4,99.3,15.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T18:00:00,8,5.6,5.6,84.92,0,0,,0,0,,13.7,190,1026.3,97.2,15.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T19:00:00,7.5,4.5,5.1,84.92,0,0,,0,0,31.5,17.2,182,1026.1,100,21.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T20:00:00,7.6,5.1,5.2,84.8,0,0,,0,0,35.3,14.3,191,1024.8,100,20.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T21:00:00,7.7,4.5,5.2,84.03,0,0,,0,0,38.9,20,191,1023.3,96.9,19.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T22:00:00,8,5.2,5.2,82.44,0,0,,0,0,34.2,17,201,1023,94.2,19.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-03T23:00:00,8.1,5.2,5.2,82.36,0,0,,0,0,38.9,17.4,184,1021.6,96.9,19,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T00:00:00,8.1,5.6,5.6,84.39,0,0,,0,0,46.4,14.3,200,1020.3,100,18.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T01:00:00,8,4.8,5.6,84.94,0,0,,0,0,41.2,20.5,201,1019.3,100,17.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T02:00:00,7.8,5.2,5.6,86.22,0,0,,0,0,46.4,14.9,185,1018.4,100,14.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T03:00:00,7.6,4,6,89.98,0.258,100,rain,0,0,46.4,23.4,201,1017.3,100,8.4,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T04:00:00,7.6,4.3,6.2,90.88,0,0,,0,0,43.2,20.2,203,1016.5,100,12.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T05:00:00,7.9,4.9,6.5,90.86,0.015,100,rain,0,0,38.9,19.5,211,1015.6,100,11.2,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T06:00:00,8.3,5.7,6.9,90.75,0,0,,0,0,42.2,15.8,202,1015.3,100,9.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T07:00:00,8.4,6.2,7.1,91.72,0,0,,0,0,34.7,13,203,1014.3,91.9,9.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T08:00:00,9.3,7,7.7,89.95,0,0,,0,0,35,15.6,213,1014.6,90.4,9.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T09:00:00,9.7,7.4,8.1,89.43,0.82,100,rain,0,0,35.3,16.4,257,1015.2,91.2,9.7,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T10:00:00,9.5,7.2,6.8,83.22,0.338,100,rain,0,0,48.4,16.3,258,1015.6,22.6,15.3,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T11:00:00,10.1,10.1,6.6,78.55,0,0,,0,0,35.6,17,258,1016.3,38.1,17.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T12:00:00,10.7,10.7,6.5,75.14,0,0,,0,0,38.9,19.7,259,1016.6,90,13.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T13:00:00,11,11,6,71.21,0,0,,0,0,43.1,21.1,268,1016.6,83.4,20.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T14:00:00,11.2,11.2,5.6,68.63,0,0,,0,0,42.2,23.7,269,1016.6,81.9,16.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T15:00:00,10.5,10.5,5.7,72.14,0,0,,0,0,39.5,17.1,263,1016.9,90,17.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T16:00:00,10.5,10.5,5.1,69.3,0,0,,0,0,41,17.3,268,1017.7,90,17.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T17:00:00,10.1,10.1,5.3,71.94,0.044,100,rain,0,0,31.7,13.8,263,1018.1,90,16.1,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T18:00:00,10.1,10.1,4.1,66.6,0.044,100,rain,0,0,35.3,13.9,269,1019,90,20.7,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T19:00:00,9.9,7.7,3.8,65.87,0,0,,0,0,32.3,15.9,268,1019.7,77.8,27.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T20:00:00,9.8,7.7,4.2,68.25,0,0,,0,0,25.9,15.2,268,1020,91.4,26.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T21:00:00,9.7,7.4,4.7,71.25,0,0,,0,0,35.3,16.4,269,1021,94.2,26.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T22:00:00,9.5,7.6,4.7,72.09,0,0,,0,0,31.8,12.7,259,1021.3,91.4,26.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-04T23:00:00,9.6,7.4,4.7,71.67,0,0,,0,0,22.3,15.2,259,1022,91.4,25.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T00:00:00,9.6,7.7,4.6,71.04,0,0,,0,0,22.3,12.9,255,1022,91.4,24.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T01:00:00,9.4,6.9,5.5,76.65,0,0,,0,0,28.3,17.6,239,1022.4,91.4,23.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T02:00:00,9.1,7.2,5.7,79.46,0,0,,0,0,25.9,12.3,233,1022.4,91.4,24.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T03:00:00,9.1,7.3,5.9,80.5,0,0,,0,0,29.5,11.9,247,1022.6,97.3,39.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T04:00:00,9,7.6,5.9,81.1,0,0,,0,0,25.6,8.9,225,1023,94.2,26.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T05:00:00,8.9,7.5,6.2,83.24,0,0,,0,0,18.4,9,231,1023.3,94.2,25.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T06:00:00,8.9,7.4,6.4,84.29,0,0,,0,0,,9.7,231,1023.4,96.9,22.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T07:00:00,8.9,7.4,6.8,86.95,0,0,,0,0,25.7,9.4,216,1023.3,91.1,12,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T08:00:00,8.9,7,6.7,86.02,0,0,,0,0,25.9,12.2,230,1023,91.1,11.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T09:00:00,9,7.1,6.6,84.62,0,0,,0,0,,12.3,221,1023,93.9,20.9,,,,,Overcast,cloudy,"07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T10:00:00,9.2,7.3,6.6,83.6,0,0,,0,0,26.6,12.7,212,1023.4,97.4,11,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T11:00:00,9.5,7.7,6.3,80.1,0,0,,0,0,29.5,12.8,229,1024.3,97.4,12.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T12:00:00,10.2,10.2,6.7,78.81,0,0,,0,0,31.7,13.4,222,1024,90,12.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T13:00:00,10.8,10.8,7,77.72,0,0,,0,0,32.1,14.1,221,1023,90,12.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T14:00:00,10.8,10.8,7.5,79.96,0,0,,0,0,38.9,16.2,221,1022.7,90,12.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T15:00:00,11.2,11.2,7.3,76.81,0,0,,0,0,38.9,15.8,232,1023,90,12.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T16:00:00,11.2,11.2,7.2,76.17,0,0,,0,0,32.1,13,211,1023,90,12.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T17:00:00,10.7,10.7,7.9,82.9,0.06,100,rain,0,0,31.7,13,203,1023.4,91.8,9.1,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T18:00:00,10.1,10.1,8.5,90.22,0.043,100,rain,0,0,22.3,12.5,185,1023.3,96.9,10.2,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T19:00:00,10.4,10.4,8.6,88.54,0,0,,0,0,27,12.8,196,1023,96.9,13.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T20:00:00,10.9,10.9,8.4,84.63,0,0,,0,0,38.9,16.8,203,1023,96.9,16.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T21:00:00,11,11,8.7,85.73,0,0,,0,0,35.3,15.8,212,1022.7,96.9,17.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T22:00:00,11.2,11.2,8.9,85.63,0,0,,0,0,34.7,14,213,1022.7,100,17.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-05T23:00:00,11.4,11.4,9.2,86.45,0,0,,0,0,31.7,15.9,229,1022.7,100,16.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-06T00:00:00,11.5,11.5,9.4,87.1,0,0,,0,0,31.7,12.9,221,1023,100,16.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-06T01:00:00,11.5,11.5,9.8,89.67,0,0,,0,0,27.2,12.5,220,1022.4,100,9.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-06T02:00:00,11.3,11.3,10,91.98,0.148,100,rain,0,0,29.5,12.2,211,1022,100,20.9,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-06T03:00:00,11.6,11.6,10.3,91.88,0,0,,0,0,29.5,15.2,212,1022,100,6.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-06T04:00:00,11.5,11.5,10.3,92.36,0,0,,0,0,26.6,12,209,1022,100,5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-06T05:00:00,11.6,11.6,10.6,93.56,0.548,100,rain,0,0,29.5,18.2,211,1021.3,100,7.9,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-06T06:00:00,11.8,11.8,10.5,92.1,0,0,,0,0,31.5,16,211,1021,100,8.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-01-06T07:00:00,11.8,11.8,10.6,92.66,0,0,,0,0,35.2,15.8,209,1020.6,100,8.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
