name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2007-10-02T06:00:00,16.3,16.3,15.8,97.06,0,0,,,,3.6,3.5,225,1018.7,91.2,4.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T07:00:00,16.4,16.4,16.1,98.14,0,0,,,,3.6,3.3,137,1018.7,91.7,4.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T08:00:00,16.4,16.4,16.2,98.21,0,0,,,,6.4,3.1,134,1018,99.1,0.8,,,,,Overcast,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T09:00:00,16.5,16.5,16.2,98.16,0,0,,,,7.6,7.3,137,1018.7,100,0.8,,,,,Overcast,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T10:00:00,17,17,16.7,98.2,0,0,,,,11.2,4.6,116,1019,100,0.9,,,,,Overcast,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T11:00:00,17.4,17.4,17,97.69,0,0,,,,8.2,4,118,1019,100,2.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T12:00:00,18.5,18.5,17.2,92.5,0,0,,,,11.2,4.9,116,1019,98.6,4.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T13:00:00,19.5,19.5,17.2,86.76,0,0,,,,11.2,1.9,93,1018.7,90.4,6.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T14:00:00,20,20,17.2,83.92,0,0,,,,12.1,4.8,118,1018,90.4,8.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T15:00:00,20.9,20.9,17.2,78.93,0,0,,,,14.8,5.1,117,1018,90.4,9.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T16:00:00,21.3,21.3,16.8,75.6,0,0,,,,14.8,7.7,140,1018,90,9.7,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T17:00:00,21.2,21.2,17,76.99,0,0,,,,17.3,8.1,123,1017.4,90,9.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T18:00:00,20.9,20.9,17.1,79.25,0,0,,,,14.8,7.8,149,1017.4,90,15.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T19:00:00,20,20,17.4,84.76,0,0,,,,14.8,7.8,152,1018,90,14.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T20:00:00,19.1,19.1,17.6,91.03,0,0,,,,14.4,7.2,180,1018,90,10.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T21:00:00,18.5,18.5,17.4,93.52,0.051,100,rain,,,7.6,4.2,276,1018,90,7.8,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T22:00:00,17.6,17.6,15.9,89.35,0.519,100,rain,,,18.4,7.4,330,1018,90,13.1,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-02T23:00:00,17.2,17.2,15.8,91.47,0,0,,,,14,3.7,46,1018,77.3,24.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T00:00:00,16.9,16.9,16,94.2,0.148,100,rain,,,7.6,3.2,188,1018,48.3,12.4,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T01:00:00,16.7,16.7,15.8,94.48,0,0,,,,7.6,3.7,229,1018,52.8,14.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T02:00:00,16.6,16.6,15.7,94.52,0,0,,,,7.2,3.2,228,1018,67.7,9.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T03:00:00,16.5,16.5,15.7,94.56,0,0,,,,3.6,3.1,350,1017.7,52.4,8.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T04:00:00,16.8,16.8,15.9,94.72,0,0,,,,7.6,3,27,1017.7,83.7,6.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T05:00:00,16.7,16.7,15.9,94.88,0,0,,,,6.7,3.2,118,1016.9,72.3,2.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T06:00:00,16.5,16.5,16,97.03,0,0,,,,7.6,2.9,123,1016.9,98.3,4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T07:00:00,16.5,16.5,16.1,97.08,0,0,,,,10.5,3.1,164,1016.9,99.1,4.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T08:00:00,16.2,16.2,15.6,96.13,0,0,,,,7.2,3.3,155,1016.9,100,0.1,,,,,Overcast,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T09:00:00,16.4,16.4,16,97.26,0.015,100,rain,,,10.8,6.9,176,1017,100,0.1,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T10:00:00,16.9,16.9,16.4,97.15,0,0,,,,14.1,7.4,175,1018,91.6,2.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T11:00:00,17.6,17.6,16.5,93.31,0,0,,,,14.2,4.5,198,1018,97.2,7.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T12:00:00,18.7,18.7,16.3,85.59,0,0,,,,14.4,7.7,196,1017.7,99.3,7.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T13:00:00,19.7,19.7,16.5,81.44,0,0,,,,18,7.6,192,1017,91.1,10.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T14:00:00,20.7,20.7,16.4,76.26,0,0,,,,11.3,7.1,214,1016.9,90,11.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T15:00:00,20.9,20.9,16.3,74.87,0,0,,,,14.8,0.7,254,1016.6,90,12.7,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T16:00:00,20.2,20.2,16.1,77.36,0,0,,,,15.1,7.9,251,1016.9,90,15.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T17:00:00,20.2,20.2,15.8,75.78,0,0,,,,17.3,4.9,245,1016.6,89.3,15.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T18:00:00,20,20,16.2,78.86,0,0,,,,14.8,7.2,204,1016.9,90,16.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T19:00:00,19.4,19.4,15.9,80.03,0,0,,,,11.2,6.9,253,1017.4,53.7,17.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T20:00:00,18,18,15.6,85.85,0,0,,,,10,3.3,254,1017.7,35.9,13.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T21:00:00,17.4,17.4,15.9,90.65,0,0,,,,3.6,3.8,273,1018,55.1,12.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T22:00:00,17.1,17.1,15.6,91.15,0,0,,,,11.2,4.1,284,1018,54.1,11.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-03T23:00:00,17.3,17.3,15.9,91.34,0,0,,,,13.4,3.9,310,1018.4,44.3,10.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T00:00:00,16.6,16.6,15.4,92.24,0,0,,,,7.6,6.9,340,1018.3,23.7,6.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T01:00:00,16.2,16.2,15.2,93.41,0,0,,,,14.8,7.5,4,1018,54.1,3.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T02:00:00,15.9,15.9,15,94.72,0,0,,,,14.9,8,1,1018.4,21.3,1.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T03:00:00,15.6,15.6,15,96.18,0,0,,,,11.2,7.4,3,1019,50,0.8,,,,,Partially cloudy,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T04:00:00,15.6,15.6,15,95.75,0,0,,,,14.8,10.9,2,1019,100,0.3,,,,,Overcast,fog,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T05:00:00,15.2,15.2,14.6,96.36,0,0,,,,18.4,8.3,22,1019,100,1.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T06:00:00,14.9,14.9,14.3,96.3,0,0,,,,18.4,7.9,359,1019.3,100,3.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T07:00:00,14.7,14.7,14.3,96.92,0.014,100,rain,,,15.1,7.8,12,1020,100,2.7,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T08:00:00,14.9,14.9,14,94.61,0,0,,,,17.8,7.8,356,1020,100,2.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T09:00:00,14.9,14.9,13.7,92.22,0,0,,,,22.3,10.9,4,1020,100,3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T10:00:00,15.1,15.1,13.6,90.86,0,0,,,,18.7,7.7,35,1021,100,4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T11:00:00,15.4,15.4,13.6,88.9,0,0,,,,15.5,7.9,358,1021,100,4.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T12:00:00,15.8,15.8,13.4,85.8,0,0,,,,18.4,5.1,20,1021,100,5.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T13:00:00,15.7,15.7,13.2,85.31,0,0,,,,18.7,8.4,346,1021.1,100,5.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T14:00:00,16.3,16.3,13.2,81.8,0,0,,,,19.1,8.7,12,1021,100,5.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T15:00:00,16.7,16.7,12.8,77.99,0,0,,,,26.2,14.2,2,1021,91.1,7.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T16:00:00,16.5,16.5,12.6,77.87,0,0,,,,25.9,11.8,3,1021,90.4,9.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T17:00:00,16.5,16.5,12.3,76.31,0,0,,,,25.8,12.4,2,1021,90.4,10,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T18:00:00,16.4,16.4,12.3,77.03,0,0,,,,25.9,9.2,18,1021.4,90,11.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T19:00:00,15.7,15.7,11.7,77.24,0,0,,,,25.9,11.2,31,1021.7,48.4,12.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T20:00:00,14.9,14.9,11.6,80.61,0,0,,,,20.6,10.3,30,1021.7,29.1,10.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T21:00:00,14,14,11.5,85.45,0,0,,,,14.8,7.6,8,1022,15.5,7.4,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T22:00:00,13.6,13.6,11.6,87.76,0,0,,,,14.8,7.1,12,1022,15.5,6.8,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-04T23:00:00,13.1,13.1,11.5,89.57,0,0,,,,13.3,3.6,5,1022.4,15.5,5.1,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T00:00:00,12.7,12.7,11.2,91.05,0,0,,,,11.2,7.5,350,1022.6,0,3.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T01:00:00,12.7,12.7,11.5,92.08,0,0,,,,18.4,6.7,360,1023,21.6,3.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T02:00:00,12.8,12.8,11.7,93.05,0,0,,,,19.7,9.5,15,1023,34,2.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T03:00:00,12.7,12.7,12,94.99,0,0,,,,18.4,8.6,12,1022.4,91.4,2.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T04:00:00,12.9,12.9,12.2,95.13,0,0,,,,22.3,14.9,12,1022,53.3,2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T05:00:00,12.4,12.4,11.8,96.14,0,0,,,,26.4,14.6,12,1022,91.9,1.6,,,,,Overcast,cloudy,"07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T06:00:00,12.2,12.2,11.4,95.31,0,0,,,,22.3,10.7,11,1022,44.4,2.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T07:00:00,11.9,11.9,11.1,94.83,0.167,100,rain,,,,8.3,11,1022,48.9,2,,,,,"Rain, Partially cloudy",rain,"07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T08:00:00,11.9,11.9,11.1,94.28,0,0,,,,25.8,14.6,11,1022,15.3,3.8,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T09:00:00,12.1,12.1,11.1,93.68,0,0,,,,29.5,12.9,21,1022,18.3,3.7,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T10:00:00,13,13,11.4,90.14,0,0,,,,29.5,12.2,32,1022,66.7,3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T11:00:00,13.7,13.7,11.4,85.97,0,0,,,,23.5,13.1,35,1022.3,53.5,7,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T12:00:00,13.9,13.9,12,88.59,0,0,,,,,20.5,40,1022.3,59.1,5.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07146099999,07147099999,07150099999"
paris,2007-10-05T13:00:00,15.2,15.2,12.6,84.4,0,0,,,,,19.1,39,1022.4,72.3,6.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07146099999,07147099999,07150099999"
paris,2007-10-05T14:00:00,17,17,12.8,76.34,0,0,,,,29.9,16.4,20,1021.5,65.5,6.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T15:00:00,16.7,16.7,13.1,79.04,0,0,,,,,22,18,1021,38.7,7.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07146099999,07147099999"
paris,2007-10-05T16:00:00,17.2,17.2,12.5,73.68,0,0,,,,38.9,16.4,30,1021,56.7,9.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T17:00:00,17.5,17.5,12.9,74.42,0,0,,,,31.5,15.7,15,1020,70.2,9.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T18:00:00,17.2,17.2,12.9,75.54,0,0,,,,38.9,16,16,1019.7,47.5,9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T19:00:00,16.8,16.8,12.5,75.98,0,0,,,,35.3,15.2,22,1019.7,49.9,10.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T20:00:00,16,16,12.4,79.26,0,0,,,,29.2,12.4,22,1020,55.1,11.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T21:00:00,15.4,15.4,11.7,78.7,0,0,,,,29.5,12,22,1020.2,53.2,11.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T22:00:00,14.7,14.7,10.3,74.99,0,0,,,,,15.3,14,1020.4,35.5,17.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-05T23:00:00,14.5,14.5,10,74.4,0,0,,,,23.4,12.5,15,1020.4,62.3,25,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T00:00:00,13.6,13.6,9.9,78.54,0,0,,,,29.5,12.2,29,1020.3,56.5,16.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T01:00:00,13.1,13.1,9.7,80.28,0,0,,,,25.9,11.9,29,1020,15.5,15.4,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T02:00:00,12.4,12.4,9.7,83.43,0,0,,,,21.6,8.7,22,1020,9.3,14.8,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T03:00:00,11.9,11.9,9.4,84.72,0,0,,,,18.4,8.4,20,1020,0,13.8,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T04:00:00,11.2,11.2,9.1,86.78,0,0,,,,14.8,8.2,12,1020,0,11.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T05:00:00,10.6,10.6,8.7,87.9,0,0,,,,15.4,8.5,6,1019.4,0,9.7,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T06:00:00,10.4,10.4,8.6,88.43,0,0,,,,15.1,8.7,3,1019.4,0,8.3,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T07:00:00,10.1,10.1,8.2,87.81,0,0,,,,19,11.2,11,1019.4,0,9,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T08:00:00,9.7,8,7.9,88.6,0,0,,,,22,11.2,12,1019.9,0,8,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T09:00:00,10,8.9,7.9,87.2,0,0,,,,16,8.6,15,1020,0,10,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T10:00:00,11.7,11.7,8.3,79.8,0,0,,,,18.5,9.3,25,1020,0,12.2,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-10-06T11:00:00,12.4,12.4,8.6,77.41,0,0,,,,19.1,8.7,10,1020,0,13.1,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
