name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2007-11-02T17:00:00,13.1,13.1,9.3,77.87,0,0,,,,22.3,7.9,20,1031.8,99.3,10.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-02T18:00:00,13,13,9.6,79.98,0,0,,,,18.4,7.9,11,1031.8,100,8.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-02T19:00:00,13,13,9.7,80.3,0,0,,,,17.6,7.9,2,1031.8,100,8.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-02T20:00:00,13,13,9.9,81.81,0,0,,,,22.3,7.5,27,1031.8,100,7.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-02T21:00:00,13.2,13.2,10.2,82.44,0,0,,,,18.4,10.3,16,1031.8,100,9.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-02T22:00:00,13.1,13.1,10.4,83.45,0,0,,,,16.9,10.1,22,1031.8,100,7.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-02T23:00:00,13.1,13.1,10.6,84.53,0,0,,,,18.4,4.6,16,1031.8,100,6.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T00:00:00,13.1,13.1,10.8,86.16,0,0,,,,14.8,7.1,7,1031.8,97.2,5.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T01:00:00,12.9,12.9,11.1,89.1,0,0,,,,13.8,7.6,357,1031.8,97.2,2.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T02:00:00,12.7,12.7,11.5,92.91,0.016,100,rain,,,14.8,7.4,347,1031.8,96.7,2.1,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T03:00:00,12.6,12.6,11.7,94.29,0,0,,,,11.2,7.4,350,1031.1,96.7,1.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T04:00:00,12.6,12.6,11.9,95.36,0,0,,,,14.1,7.4,350,1031.1,94.9,1.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T05:00:00,12.7,12.7,12,96.03,0.023,100,rain,,,7.6,6.9,4,1030.1,90.5,1.6,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T06:00:00,12.5,12.5,12,96.88,0.053,100,rain,,,7.6,7,8,1030.1,99.1,4.8,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T07:00:00,12.5,12.5,12,96.99,0,0,,,,11.1,4.2,358,1030.1,92.6,2.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T08:00:00,12.7,12.7,12.2,96.95,0.023,100,rain,,,14.8,10.1,357,1030.1,99.3,2.6,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T09:00:00,12.8,12.8,12.3,96.92,0.014,100,rain,,,18.4,10.6,359,1030.9,100,3,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T10:00:00,13,13,12.6,97.05,0,0,,,,20.9,8.2,18,1031.2,100,3.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T11:00:00,13.2,13.2,12.5,95.31,0,0,,,,22.3,14.2,11,1030.9,100,6.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T12:00:00,13.3,13.3,12,91.63,0.014,100,rain,,,25.9,14.2,11,1030.1,100,8,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T13:00:00,13.7,13.7,11.4,86,0,0,,,,25.4,14.2,17,1030.1,100,7.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T14:00:00,13.7,13.7,10.1,79,0,0,,,,22.3,14.5,20,1029.1,100,8.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T15:00:00,14.1,14.1,9.6,74.11,0,0,,,,22.3,14.1,2,1029.1,91.5,8.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T16:00:00,13.7,13.7,8.6,71.17,0,0,,,,27.5,14.1,19,1029.1,92.2,10.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T17:00:00,13.4,13.4,8.5,72.16,0,0,,,,29.5,11.5,8,1028.5,90.8,10.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T18:00:00,13,13,8.1,72.03,0,0,,,,25.9,13.8,2,1028.4,90,10.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T19:00:00,12.7,12.7,7.9,72.83,0,0,,,,24.4,13.9,8,1028.4,94.2,10.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T20:00:00,12.6,12.6,8,73.44,0,0,,,,22.3,10.9,17,1028.1,100,11.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T21:00:00,12.5,12.5,8,74.12,0,0,,,,22.3,8.1,20,1028.1,100,12.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T22:00:00,12.6,12.6,8.3,74.96,0,0,,,,27.5,11.7,29,1028.5,100,11.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-03T23:00:00,12.4,12.4,8.8,78.91,0,0,,,,29.5,11.7,20,1028.1,100,7.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T00:00:00,12.5,12.5,8.8,78.47,0,0,,,,22.3,8.1,29,1028.1,97.2,11.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T01:00:00,12.2,12.2,9.6,84.12,0,0,,,,24.4,11.2,2,1028.1,100,8.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T02:00:00,11.8,11.8,9.8,87.15,0,0,,,,22.3,13.7,9,1028.1,100,5.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T03:00:00,11.8,11.8,9.9,88.33,0,0,,,,18.4,10.9,19,1028,100,5.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T04:00:00,11.7,11.7,9.8,88.17,0,0,,,,23.4,7.8,18,1027.1,100,6.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T05:00:00,11.4,11.4,9.9,90.24,0,0,,,,18.4,10.7,8,1027.1,94.5,5.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T06:00:00,11.3,11.3,9.7,89.61,0,0,,,,18.4,10.8,11,1027.1,91.9,7.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T07:00:00,11.1,11.1,9.6,90.4,0,0,,,,17.9,8.1,13,1027.1,91.9,7.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T08:00:00,11.1,11.1,9.1,87.17,0,0,,,,18.4,14.1,30,1027.5,95.9,5.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T09:00:00,11,11,8.5,84.34,0,0,,,,26.2,15,26,1028.1,91.2,7.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T10:00:00,11.5,11.5,8.1,79.5,0,0,,,,25.4,12,40,1028.1,90.8,10,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T11:00:00,12.2,12.2,8.1,76,0,0,,,,26.2,11.5,37,1028.4,90.8,10.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T12:00:00,12.7,12.7,7.3,69.34,0,0,,,,23.1,12.5,24,1028.1,88.7,11.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T13:00:00,13.2,13.2,5.5,59.4,0,0,,,,29.9,15.6,9,1027.5,67.1,13.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T14:00:00,12.9,12.9,4.5,56.72,0,0,,,,31.7,15.6,26,1027.1,80.5,15.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T15:00:00,12.9,12.9,3.7,53.58,0,0,,,,31.5,18,17,1027.1,82,13.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T16:00:00,12.7,12.7,4.2,56.34,0,0,,,,29.4,14.8,32,1027.1,80.4,14.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T17:00:00,11.8,11.8,3.8,57.78,0,0,,,,29.5,15.1,33,1027.1,90,16.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T18:00:00,11.2,11.2,3,57.24,0,0,,,,31.7,15.4,40,1027.4,90,21.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T19:00:00,10.7,10.7,2.8,58.28,0,0,,,,31.1,12.8,33,1028.1,97.3,37.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T20:00:00,10.8,10.8,2.7,57.25,0,0,,,,35.3,15,33,1028.1,94.2,27.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T21:00:00,10.5,10.5,2.9,59.54,0,0,,,,31.7,14.5,39,1028.1,91.4,27.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T22:00:00,10.4,10.4,2.9,60.01,0,0,,,,24.9,11.6,38,1028.5,94.5,44.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-04T23:00:00,10.1,10.1,3,61.53,0,0,,,,22.3,11.7,48,1028.4,90,27.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T00:00:00,9.4,7.8,2.9,63.54,0,0,,,,18.4,11.1,49,1028.4,79.1,24.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T01:00:00,8.4,7.1,3,68.85,0,0,,,,20.8,8.1,38,1028.9,17.7,35.5,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T02:00:00,7.6,6.3,2.8,71.38,0,0,,,,14.8,7.7,20,1028.5,48.6,30.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T03:00:00,7.2,5.8,2.5,72.08,0,0,,,,11.2,7.8,19,1028.5,48.6,30,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T04:00:00,6.8,5.2,2.6,74.87,0,0,,,,14.5,8.1,1,1028.5,48.6,22.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T05:00:00,7.4,6.1,2.7,72.26,0,0,,,,7.6,7.3,10,1028.5,60.6,21.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T06:00:00,7.5,6.2,2.4,69.7,0,0,,,,14.4,7.6,16,1028.4,76.6,9.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T07:00:00,6.8,5.5,2.3,72.79,0,0,,,,13.7,7.4,12,1028.4,45.2,9.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T08:00:00,6.7,5.3,2.5,74.16,0,0,,,,15.1,7.4,13,1029.1,18.9,11.9,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T09:00:00,7.4,6.2,3.3,75.46,0,0,,,,22.3,7,22,1029.1,14.9,14,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T10:00:00,9.3,9.3,2.6,63.16,0,0,,,,13.6,4.5,32,1029.4,0.8,13,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T11:00:00,10.8,10.8,2.3,55.62,0,0,,,,15.1,7.5,32,1029.5,0.8,13,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T12:00:00,11.4,11.4,2.1,52.82,0,0,,,,22.9,11.2,34,1029.1,30,13.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T13:00:00,12.4,12.4,2.5,50.9,0,0,,,,25.7,11,24,1029.1,16.7,16.6,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T14:00:00,12.3,12.3,2.2,50.07,0,0,,,,25.9,7.9,26,1028.4,16.7,16.8,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T15:00:00,11.9,11.9,2.4,52.31,0,0,,,,22.6,11.2,6,1028.1,15.2,17,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T16:00:00,11.8,11.8,2.7,53.81,0,0,,,,15.6,3.6,97,1027.4,14.6,17,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T17:00:00,11.1,11.1,2.5,55.46,0,0,,,,14.1,0.6,321,1027.1,88.1,16.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T18:00:00,10.5,10.5,2.7,58.54,0,0,,,,18.4,13,311,1028.1,75.1,17,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T19:00:00,10,9.1,3.1,62.26,0,0,,,,19.5,7.3,281,1028.1,0,18,,,,,Clear,clear-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T20:00:00,9.3,8.4,3.6,67.65,0,0,,,,11.2,6.8,262,1028.1,90,17.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T21:00:00,9.5,8.4,3.5,66.34,0,0,,,,11.2,8,257,1028.1,67.7,16.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T22:00:00,9.9,8.4,3.8,65.78,0,0,,,,20.9,10.6,268,1027.4,94.2,15.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-05T23:00:00,9.9,8.9,4.5,68.81,0,0,,,,18.4,8.2,257,1027.1,90,15.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T00:00:00,9.9,8.2,5.6,74.29,0,0,,,,29.5,12.1,269,1027.1,73.1,15.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T01:00:00,10.1,10.1,6.4,78.08,0,0,,,,25.9,12.3,267,1027.1,67.7,16.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T02:00:00,9.7,7.9,7.8,88.34,0.094,100,rain,,,25.9,12,292,1027.8,90,5.9,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T03:00:00,9.3,7.6,7.9,90.89,0,0,,,,22.3,11.4,299,1027.2,56.5,4.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T04:00:00,9.4,7.8,7.5,88,0,0,,,,23.8,10.9,314,1028.1,45.6,7.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T05:00:00,9.1,6.8,6.1,81.55,0.029,100,rain,,,,14.3,339,1028.1,23.7,12.4,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T06:00:00,8.4,6.6,5,78.91,0.007,100,rain,,,26.2,10.4,337,1029.1,0,9.2,,,,,Rain,rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T07:00:00,8.1,6.2,4.9,80.54,0,0,,,,17.3,10.7,326,1030.1,76.9,9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T08:00:00,7.9,6,4.9,81,0,0,,,,25.3,10.7,314,1030.4,32.2,12.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T09:00:00,8.2,6.3,4.9,79.94,0,0,,,,25,10.7,305,1031.2,10,12.3,,,,,Clear,clear-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T10:00:00,8.9,7.1,4.7,74.94,0,0,,,,24.2,11.4,325,1031.5,38.5,14.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T11:00:00,9.5,7.7,4.6,71.54,0,0,,,,29.5,12.4,345,1031.8,52.5,15.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T12:00:00,10.2,10.2,3.9,64.7,0,0,,,,35.3,18.8,331,1031.8,56.5,13.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-11-06T13:00:00,10.6,10.6,2.7,58.04,0,0,,,,36.1,22.3,341,1031.8,51.4,16.1,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
